Date,Cases,Deaths
2021-11-02,1709334,28719
2020-02-28,2,0
2022-10-14,3790782,39843
2021-11-03,1711121,28772
2020-02-29,3,0
2022-10-15,3790782,39843
2021-11-04,1715452,28803
2022-10-16,3790782,39843
2021-11-05,1718384,28832
2022-10-17,3794923,39856
2021-11-06,1718384,28832
2022-10-18,3796284,39867
2021-11-07,1718384,28832
2022-10-19,3796917,39875
2021-11-08,1725686,28877
2021-11-09,1727932,28901
2020-03-20,583,5
2020-03-21,751,6
2020-03-22,1047,9
2020-03-23,1285,12
2020-03-24,1535,16
2022-11-10,3841752,40109
2020-03-25,1874,21
2022-11-11,3841752,40109
2020-03-26,2538,26
2022-11-12,3841752,40109
2020-03-27,3029,37
2022-11-13,3841752,40109
2020-03-28,3547,50
2022-11-14,3848748,40131
2020-03-29,4615,71
2022-11-15,3850598,40153
2022-11-16,3852801,40174
2022-11-17,3855565,40187
2022-11-18,3857371,40198
2022-11-19,3857371,40198
2021-03-30,1245548,23542
2021-03-31,1248133,23579
2020-08-20,215889,8064
2020-04-20,31508,1359
2020-08-21,218111,8086
2020-04-21,33059,1479
2020-08-22,220459,8107
2020-04-22,35108,1577
2020-08-23,222292,8114
2020-04-23,36935,1696
2020-08-24,224056,8123
2020-04-24,39658,1804
2022-12-10,3913707,40406
2020-08-25,225812,8155
2020-04-25,41777,1884
2022-12-11,3913707,40406
2020-08-26,227872,8186
2020-04-26,43903,1943
2022-12-12,3922374,40422
2020-08-27,229598,8206
2020-04-27,45883,1992
2022-12-13,3925702,40441
2020-08-28,232052,8229
2020-04-28,48102,2132
2022-12-14,3929555,40461
2020-08-29,233806,8236
2020-04-29,50355,2221
2022-12-15,3934504,40477
2022-12-16,3937076,40502
2022-12-17,3937076,40502
2022-12-18,3937076,40502
2022-12-19,3946194,40525
2021-04-30,1338687,24291
2020-09-20,277373,8700
2020-05-20,100713,4547
2020-09-21,279032,8717
2020-05-21,102995,4634
2020-09-22,280511,8741
2020-05-22,105710,4740
2020-09-23,282331,8762
2020-05-23,108100,4817
2020-09-24,284620,8793
2020-05-24,110541,4884
2020-01-25,1,0
2020-09-25,287375,8826
2020-05-25,112248,4912
2020-01-26,1,0
2020-09-26,289683,8847
2020-05-26,113486,4960
2020-01-27,1,0
2020-09-27,291271,8859
2020-05-27,114612,5118
2020-01-28,1,0
2020-09-28,293169,8877
2020-05-28,116128,5225
2020-01-29,1,0
2020-09-29,294673,8901
2020-05-29,117794,5308
2021-09-30,1632653,27665
2021-05-30,1385670,25185
2021-01-30,1126448,21213
2022-04-01,3075243,37684
2021-05-31,1386189,25223
2021-01-31,1128750,21242
2020-06-20,137535,6846
2022-04-02,3075243,37684
2020-06-21,138154,6865
2022-04-03,3075243,37684
2020-06-22,138615,6889
2022-04-04,3078238,37691
2020-06-23,139282,6925
2022-04-05,3080034,37727
2020-06-24,140025,6986
2022-04-06,3082210,37738
2020-06-25,140935,7024
2022-04-07,3083782,37751
2020-06-26,141812,7059
2022-04-08,3086087,37764
2020-06-27,142536,7083
2022-04-09,3086087,37764
2020-06-28,143117,7098
2020-06-29,143885,7115
2020-11-01,424860,10091
2020-11-02,431281,10115
2020-11-03,437879,10177
2020-11-04,445537,10239
2020-11-05,455528,10334
2020-11-06,466884,10412
2021-06-30,1395863,25674
2020-11-07,479061,10498
2022-05-01,3144347,37898
2022-01-01,2154058,31017
2020-07-20,164552,7500
2020-11-08,488980,10548
2022-05-02,3153353,37906
2022-01-02,2154058,31017
2020-07-21,165534,7521
2020-11-09,500015,10577
2022-05-03,3157387,37919
2022-01-03,2243215,31212
2020-07-22,167142,7544
2022-05-04,3163121,37934
2022-01-04,2267641,31312
2020-07-23,168766,7563
2022-05-05,3167273,37949
2022-01-05,2299850,31416
2020-07-24,170376,7580
2022-05-06,3174977,37956
2022-01-06,2343834,31536
2020-07-25,171669,7593
2022-05-07,3174977,37956
2022-01-07,2386672,31660
2020-07-26,173079,7595
2022-05-08,3174977,37956
2022-01-08,2386672,31660
2020-07-27,174442,7619
2022-05-09,3189426,37966
2022-01-09,2386672,31660
2020-07-28,175588,7645
2020-07-29,176967,7661
2020-12-01,740510,13175
2020-12-02,750208,13433
2020-12-03,761209,13650
2020-12-04,771696,13808
2020-12-05,781441,14028
2023-01-10,3988172,40747
2020-12-06,788922,14127
2023-01-11,3988208,40747
2021-07-30,1423574,25916
2020-12-07,797789,14234
2023-01-12,3988275,40747
2022-06-01,3312546,38161
2022-02-01,2934402,34853
2021-07-31,1423574,25916
2020-12-08,805794,14392
2023-01-13,3997877,40747
2022-06-02,3318938,38171
2022-02-02,2943829,34966
2020-12-09,813990,14621
2023-01-14,3997877,40747
2022-06-03,3324779,38188
2022-02-03,2943829,34966
2023-01-15,3997877,40747
2022-06-04,3324779,38188
2022-02-04,2962497,35157
2023-01-16,3997877,40747
2022-06-05,3324779,38188
2022-02-05,2962497,35157
2023-01-17,4005047,40883
2022-06-06,3338626,38222
2022-02-06,2962497,35157
2023-01-18,4015850,40980
2022-06-07,3343479,38252
2022-02-07,2976481,35373
2023-01-19,4015908,40980
2022-06-08,3348356,38282
2022-02-08,2982270,35476
2022-06-09,3352679,38298
2022-02-09,2987075,35600
2021-12-10,1890044,29842
2021-12-11,1890044,29842
2021-12-12,1890135,29842
2021-12-13,1909561,29954
2021-12-14,1916535,29985
2021-12-15,1926536,30076
2021-12-16,1938824,30135
2023-02-10,4047264,41261
2021-12-17,1949484,30202
2023-02-11,4047264,41261
2021-12-18,1949484,30202
2021-08-30,1522546,26472
2023-02-12,4047264,41261
2022-07-01,3441474,38601
2022-03-01,3038507,36953
2021-12-19,1949484,30202
2021-08-31,1527348,26500
2023-02-13,4047306,41261
2022-07-02,3441737,38601
2022-03-02,3040100,37010
2023-02-14,4047306,41261
2022-07-03,3441737,38601
2022-03-03,3041322,37054
2023-02-15,4047422,41261
2022-07-04,3441737,38601
2022-03-04,3042622,37108
2023-02-16,4058063,41335
2022-07-05,3452404,38616
2022-03-05,3042622,37108
2023-02-17,4058087,41335
2022-07-06,3457839,38633
2022-03-06,3042622,37108
2023-02-18,4058087,41335
2022-07-07,3463634,38641
2022-03-07,3045351,37151
2023-02-19,4058087,41335
2022-07-08,3468941,38660
2022-03-08,3046409,37180
2022-07-09,3468941,38660
2022-03-09,3048034,37214
2020-10-01,299111,8956
2020-10-02,301540,9007
2020-10-03,303807,9033
2020-10-04,305218,9050
2020-10-05,307428,9071
2023-03-10,4090437,41496
2020-10-06,308990,9100
2023-03-11,4090437,41496
2020-10-07,311614,9138
2023-03-12,4090437,41496
2022-08-01,3580187,38888
2020-10-08,314725,9173
2023-03-13,4090501,41496
2022-08-02,3585277,38889
2020-10-09,317501,9207
2023-03-14,4090501,41496
2022-08-03,3590316,38923
2023-03-15,4090542,41496
2022-08-04,3594502,38956
2023-03-16,4099372,41573
2022-08-05,3600719,38966
2023-03-17,4099400,41573
2022-08-06,3600719,38966
2023-03-18,4099400,41573
2022-08-07,3600719,38966
2023-03-19,4099400,41573
2022-08-08,3610526,38984
2022-08-09,3614588,39037
2021-10-10,1655222,27965
2021-10-11,1655444,27965
2021-10-12,1662993,28041
2021-10-13,1665938,28089
2021-10-14,1668509,28152
2021-10-15,1671079,28197
2021-10-16,1671079,28197
2021-10-17,1671079,28197
2021-10-18,1676496,28268
2022-09-01,3698673,39351
2021-10-19,1678528,28292
2022-09-02,3702948,39370
2022-09-03,3702948,39370
2022-09-04,3702948,39370
2022-09-05,3702948,39370
2022-09-06,3712832,39381
2022-09-07,3715467,39407
2022-09-08,3719546,39426
2022-09-09,3722867,39445
2022-10-20,3799931,39891
2022-10-21,3802785,39899
2021-11-10,1732906,28929
2022-10-22,3802785,39899
2021-11-11,1732954,28929
2022-10-23,3802785,39899
2021-11-12,1740923,28986
2022-10-24,3807105,39916
2021-11-13,1740923,28986
2022-10-25,3809042,39930
2021-11-14,1740923,28986
2022-10-26,3811411,39947
2021-11-15,1749843,29032
2022-10-27,3813025,39968
2021-11-16,1752893,29054
2022-10-28,3816464,39982
2021-11-17,1757813,29083
2022-10-29,3816464,39982
2021-11-18,1763614,29115
2021-11-19,1769267,29157
2020-03-30,5070,84
2020-03-31,5992,107
2022-11-20,3857371,40198
2022-11-21,3862909,40219
2022-11-22,3864997,40233
2022-11-23,3867743,40247
2022-11-24,3867743,40247
2022-11-25,3867743,40247
2022-11-26,3867743,40247
2022-11-27,3867743,40247
2022-11-28,3876075,40264
2022-11-29,3878603,40282
2020-04-30,52918,2361
2020-08-30,235779,8248
2021-03-01,1191207,22759
2020-08-31,237682,8258
2021-03-02,1192860,22803
2021-03-03,1194960,22853
2021-03-04,1196739,22902
2022-12-20,3948687,40543
2021-03-05,1198242,22946
2022-12-21,3953906,40564
2021-03-06,1200720,23002
2022-12-22,3957136,40586
2021-03-07,1201760,23014
2022-12-23,3960888,40610
2021-03-08,1203008,23020
2022-12-24,3960888,40610
2021-03-09,1204693,23039
2022-12-25,3960888,40610
2022-12-26,3960888,40610
2022-12-27,3967450,40627
2022-12-28,3970204,40633
2022-12-29,3973551,40657
2020-05-30,119290,5368
2020-01-30,2,0
2020-09-30,296935,8935
2021-04-01,1251829,23601
2020-05-31,120588,5426
2020-01-31,2,0
2021-04-02,1254866,23626
2021-04-03,1257605,23635
2021-04-04,1260001,23654
2021-04-05,1262345,23665
2021-04-06,1265309,23673
2021-04-07,1269002,23702
2021-04-08,1272932,23740
2021-04-09,1276891,23762
2022-04-10,3086087,37764
2022-04-11,3090590,37777
2020-06-30,144661,7136
2022-04-12,3092335,37789
2021-09-01,1532494,26535
2021-05-01,1341493,24330
2021-01-01,966287,17979
2022-04-13,3094402,37800
2021-09-02,1536988,26572
2021-05-02,1343273,24358
2021-01-02,977677,18217
2022-04-14,3097741,37806
2021-09-03,1542870,26614
2021-05-03,1345483,24389
2021-01-03,982105,18322
2022-04-15,3100157,37815
2021-09-04,1542870,26614
2021-05-04,1347662,24410
2021-01-04,987459,18414
2022-04-16,3100157,37815
2021-09-05,1542870,26614
2021-05-05,1350094,24443
2021-01-05,994511,18569
2022-04-17,3100157,37815
2021-09-06,1542870,26614
2021-05-06,1352140,24483
2021-01-06,1001955,18738
2022-04-18,3105932,37823
2021-09-07,1554798,26697
2021-05-07,1355405,24524
2021-01-07,1010808,18944
2022-04-19,3108399,37830
2021-09-08,1558768,26769
2021-05-08,1357051,24546
2021-01-08,1020011,19110
2021-09-09,1563905,26793
2021-05-09,1358716,24577
2021-01-09,1026639,19212
2020-11-10,512688,10658
2020-11-11,525072,10805
2020-11-12,537860,10855
2020-11-13,553083,10907
2020-11-14,564086,11098
2020-11-15,574722,11170
2020-11-16,586569,11217
2022-05-10,3194739,37982
2022-01-10,2464150,31916
2020-11-17,599358,11327
2022-05-11,3200925,37994
2022-01-11,2492045,32028
2020-07-30,178832,7677
2020-11-18,608056,11488
2022-05-12,3206588,37997
2022-01-12,2526835,32187
2021-06-01,1386620,25233
2021-02-01,1131212,21273
2020-07-31,180701,7703
2020-11-19,622869,11671
2022-05-13,3215032,38005
2022-01-13,2563715,32356
2021-06-02,1387086,25241
2021-02-02,1133691,21336
2022-05-14,3215032,38005
2022-01-14,2593378,32532
2021-06-03,1387795,25265
2021-02-03,1137037,21420
2022-05-15,3215032,38005
2022-01-15,2593378,32532
2021-06-04,1388428,25282
2021-02-04,1140341,21497
2022-05-16,3231905,38013
2022-01-16,2593378,32532
2021-06-05,1388953,25314
2021-02-05,1143961,21603
2022-05-17,3237197,38028
2022-01-17,2593378,32532
2021-06-06,1389287,25352
2021-02-06,1146952,21676
2022-05-18,3242954,38041
2022-01-18,2686801,32851
2021-06-07,1389551,25372
2021-02-07,1148947,21738
2022-05-19,3250491,38056
2022-01-19,2713231,33052
2021-06-08,1389928,25386
2021-02-08,1150869,21779
2021-06-09,1390331,25413
2021-02-09,1152942,21802
2020-12-10,825136,14852
2020-12-11,834668,15076
2020-12-12,843328,15232
2020-12-13,850412,15340
2020-12-14,857860,15458
2020-12-15,865261,15591
2023-01-20,4015953,40980
2020-12-16,872294,15780
2023-01-21,4015953,40980
2022-06-10,3358781,38311
2022-02-10,2992617,35725
2020-12-17,881229,15987
2023-01-22,4015953,40980
2022-06-11,3358781,38311
2022-02-11,2992783,35725
2020-12-18,888478,16206
2023-01-23,4016002,40980
2022-06-12,3358781,38311
2022-02-12,2992783,35725
2021-07-01,1396270,25687
2020-12-19,896003,16326
2023-01-24,4016024,40980
2022-06-13,3367572,38320
2022-02-13,2992783,35725
2021-07-02,1396606,25696
2023-01-25,4016024,40980
2022-06-14,3371430,38344
2022-02-14,3007009,35998
2021-07-03,1396606,25696
2023-01-26,4026850,41088
2022-06-15,3377188,38368
2022-02-15,3009857,36057
2021-07-04,1396606,25696
2023-01-27,4026886,41088
2022-06-16,3382530,38392
2022-02-16,3013259,36195
2021-07-05,1396606,25696
2023-01-28,4026886,41088
2022-06-17,3386053,38410
2022-02-17,3015848,36285
2021-07-06,1397725,25727
2023-01-29,4026886,41088
2022-06-18,3386053,38410
2022-02-18,3019048,36360
2021-07-07,1398366,25733
2022-06-19,3386053,38410
2022-02-19,3019048,36360
2021-07-08,1398935,25748
2021-07-09,1399525,25755
2021-12-20,1980527,30330
2021-12-21,1990581,30401
2021-12-22,2007134,30482
2021-12-23,2025804,30566
2021-12-24,2025804,30566
2021-12-25,2025804,30566
2021-12-26,2025804,30566
2023-02-20,4058087,41335
2021-12-27,2081402,30747
2023-02-21,4058188,41335
2022-07-10,3469087,38660
2022-03-10,3049442,37271
2021-12-28,2102953,30851
2023-02-22,4058220,41335
2022-07-11,3481048,38671
2022-03-11,3051272,37310
2021-12-29,2123922,30908
2023-02-23,4069289,41379
2022-07-12,3487138,38686
2022-03-12,3051272,37310
2021-08-01,1423590,25916
2023-02-24,4069322,41379
2022-07-13,3492244,38707
2022-03-13,3051272,37310
2021-08-02,1428923,25930
2023-02-25,4069322,41379
2022-07-14,3497612,38721
2022-03-14,3053590,37345
2021-08-03,1431494,25940
2023-02-26,4069322,41379
2022-07-15,3502221,38737
2022-03-15,3055131,37392
2021-08-04,1434462,25960
2023-02-27,4069322,41379
2022-07-16,3502221,38737
2022-03-16,3056169,37419
2021-08-05,1437654,25974
2023-02-28,4069426,41379
2022-07-17,3502221,38737
2022-03-17,3057341,37438
2021-08-06,1440630,25992
2022-07-18,3513435,38755
2022-03-18,3058721,37459
2021-08-07,1440658,25992
2022-07-19,3517294,38766
2022-03-19,3058721,37459
2021-08-08,1440658,25992
2021-08-09,1448516,26023
2020-10-10,320283,9235
2020-10-11,322985,9245
2020-10-12,325755,9258
2020-10-13,329160,9288
2020-10-14,332124,9335
2020-10-15,336211,9392
2023-03-20,4099448,41573
2020-10-16,341219,9447
2023-03-21,4099448,41573
2022-08-10,3617765,39059
2020-10-17,344787,9474
2023-03-22,4099448,41573
2022-08-11,3623509,39079
2020-10-18,348870,9491
2023-03-23,4107931,41618
2022-08-12,3627267,39108
2020-10-19,352449,9520
2022-08-13,3627267,39108
2022-08-14,3627267,39108
2022-08-15,3635675,39119
2022-08-16,3639479,39128
2022-08-17,3642465,39145
2022-08-18,3647504,39160
2022-08-19,3652375,39180
2021-10-20,1680930,28344
2021-10-21,1683225,28382
2021-10-22,1686159,28414
2021-10-23,1686159,28414
2021-10-24,1686159,28414
2021-10-25,1691341,28477
2021-10-26,1693530,28517
2021-10-27,1695554,28550
2022-09-10,3722867,39445
2021-10-28,1698284,28591
2022-09-11,3722867,39445
2021-10-29,1700907,28620
2022-09-12,3729492,39461
2022-09-13,3731968,39480
2022-09-14,3734881,39498
2022-09-15,3737992,39524
2022-09-16,3740470,39536
2022-09-17,3740470,39536
2022-09-18,3740470,39536
2022-09-19,3744944,39551
2020-02-01,2,0
2020-02-02,2,0
2020-02-03,2,0
2022-10-30,3816464,39982
2020-02-04,2,0
2022-10-31,3821443,39997
2021-11-20,1769267,29157
2020-02-05,2,0
2021-11-21,1769267,29157
2020-02-06,2,0
2021-11-22,1780460,29215
2020-02-07,2,0
2021-11-23,1785089,29234
2020-02-08,2,0
2021-11-24,1790437,29258
2020-02-09,2,0
2021-11-25,1790437,29258
2021-11-26,1790437,29258
2021-11-27,1790437,29258
2021-11-28,1790437,29258
2021-11-29,1809427,29349
2020-03-01,3,0
2020-03-02,4,0
2020-03-03,4,0
2022-11-30,3884333,40303
2020-03-04,4,0
2020-03-05,5,0
2020-03-06,6,0
2020-03-07,6,0
2020-03-08,7,0
2020-03-09,11,0
2021-03-10,1206362,23067
2021-03-11,1208072,23122
2021-03-12,1209847,23163
2020-08-01,182232,7707
2020-04-01,6978,146
2021-03-13,1211440,23188
2020-08-02,183714,7718
2020-04-02,7695,165
2021-03-14,1212895,23206
2020-08-03,185238,7728
2020-04-03,8904,212
2022-12-30,3976840,40678
2021-03-15,1213763,23216
2020-08-04,186598,7747
2020-04-04,10357,248
2022-12-31,3976840,40678
2021-03-16,1215745,23235
2020-08-05,188474,7776
2020-04-05,11276,283
2021-03-17,1217258,23255
2020-08-06,190465,7796
2020-04-06,12262,309
2021-03-18,1219667,23287
2020-08-07,192482,7833
2020-04-07,13549,384
2021-03-19,1222043,23304
2020-08-08,194531,7846
2020-04-08,15078,464
2020-08-09,195897,7852
2020-04-09,16422,534
2021-04-10,1280295,23777
2021-04-11,1283110,23793
2021-04-12,1285780,23809
2020-09-01,239115,8299
2020-05-01,56055,2464
2021-04-13,1288969,23826
2020-09-02,241282,8322
2020-05-02,58505,2576
2021-04-14,1292456,23865
2020-09-03,242715,8347
2020-05-03,61499,2632
2021-04-15,1296240,23896
2020-09-04,248253,8386
2020-05-04,63840,2673
2021-04-16,1300047,23920
2020-09-05,250882,8405
2020-05-05,65889,2843
2021-04-17,1303011,23945
2020-09-06,252306,8409
2020-05-06,68164,2977
2021-04-18,1305604,23955
2020-09-07,253649,8417
2020-05-07,70802,3139
2021-04-19,1307764,23976
2020-09-08,255229,8431
2020-05-08,73688,3262
2020-09-09,256614,8457
2020-05-09,76008,3362
2022-04-20,3112315,37840
2022-04-21,3115918,37849
2021-09-10,1569206,26845
2021-05-10,1360247,24590
2021-01-10,1031288,19295
2022-04-22,3119711,37859
2021-09-11,1569206,26845
2021-05-11,1361775,24617
2021-01-11,1036450,19365
2022-04-23,3119711,37859
2021-09-12,1569206,26845
2021-05-12,1363563,24640
2020-06-01,121666,5458
2021-01-12,1043041,19497
2022-04-24,3119711,37859
2021-09-13,1578344,26969
2021-05-13,1365634,24671
2020-06-02,123244,5567
2021-01-13,1048784,19619
2022-04-25,3127885,37867
2021-09-14,1582811,27008
2021-05-14,1367431,24725
2020-06-03,124279,5665
2021-01-14,1055550,19728
2022-04-26,3130382,37872
2021-09-15,1587030,27061
2021-05-15,1368875,24770
2020-06-04,125149,5772
2021-01-15,1062121,19876
2022-04-27,3133795,37881
2021-09-16,1591607,27113
2021-05-16,1370094,24795
2021-01-16,1067230,20021
2020-06-05,126317,5834
2022-04-28,3138397,37888
2021-09-17,1595188,27175
2021-05-17,1371126,24801
2021-01-17,1071307,20052
2020-06-06,127251,5898
2022-04-29,3144294,37898
2021-09-18,1595188,27175
2021-05-18,1372597,24830
2021-01-18,1074719,20119
2020-06-07,128070,5939
2021-09-19,1595188,27175
2021-05-19,1374215,24864
2021-01-19,1079307,20154
2020-06-08,129543,6142
2020-06-09,130321,6237
2020-11-20,635823,11814
2020-11-21,647474,11967
2020-11-22,657402,12064
2020-11-23,665865,12141
2020-11-24,675543,12294
2020-11-25,686855,12465
2020-11-26,698364,12609
2022-05-20,3255231,38068
2022-01-20,2736601,33278
2020-11-27,706123,12705
2022-05-21,3255231,38068
2022-01-21,2777353,33446
2021-06-10,1390741,25430
2021-02-10,1155802,21869
2020-11-28,714070,12852
2022-05-22,3255231,38068
2022-01-22,2777353,33446
2021-06-11,1391143,25452
2021-02-11,1158595,21985
2020-11-29,721487,12895
2022-05-23,3269692,38090
2022-01-23,2777353,33446
2021-06-12,1391382,25469
2021-02-12,1161206,22027
2020-07-01,145541,7160
2022-05-24,3273698,38103
2022-01-24,2841994,33803
2021-06-13,1391662,25481
2021-02-13,1163232,22087
2020-07-02,146407,7197
2022-05-25,3280087,38114
2022-01-25,2855818,33942
2021-06-14,1391785,25490
2021-02-14,1164743,22121
2020-07-03,147293,7222
2022-05-26,3286462,38121
2022-01-26,2871541,34131
2021-06-15,1392005,25505
2021-02-15,1166098,22166
2020-07-04,148151,7234
2022-05-27,3292157,38127
2022-01-27,2886267,34298
2021-06-16,1392390,25531
2021-02-16,1167889,22199
2020-07-05,148730,7241
2022-05-28,3292157,38127
2022-01-28,2901790,34439
2021-06-17,1392635,25552
2021-02-17,1169747,22224
2020-07-06,149428,7250
2022-05-29,3292157,38127
2022-01-29,2901790,34439
2021-06-18,1392733,25566
2021-02-18,1171687,22297
2020-07-07,150110,7281
2021-06-19,1392733,25566
2021-02-19,1173897,22368
2020-07-08,151055,7315
2020-07-09,152188,7333
2020-12-20,901924,16407
2020-12-21,906917,16530
2020-12-22,913265,16677
2020-12-23,919992,16846
2020-12-24,926967,16964
2020-12-25,932427,17155
2023-01-30,4026949,41088
2020-12-26,935849,17225
2023-01-31,4026970,41088
2022-06-20,3386053,38410
2022-02-20,3019048,36360
2020-12-27,939671,17336
2022-06-21,3399502,38422
2022-02-21,3019135,36360
2021-07-10,1399525,25755
2020-12-28,944402,17476
2022-06-22,3404112,38463
2022-02-22,3025329,36516
2021-07-11,1399525,25755
2020-12-29,950122,17606
2022-06-23,3407624,38483
2022-02-23,3028052,36614
2021-07-12,1400975,25781
2022-06-24,3413207,38510
2022-02-24,3030066,36694
2021-07-13,1401519,25796
2022-06-25,3413207,38510
2022-02-25,3032190,36792
2021-07-14,1402545,25806
2022-06-26,3413207,38510
2022-02-26,3032190,36792
2021-07-15,1403369,25814
2022-06-27,3423153,38535
2022-02-27,3032190,36792
2021-07-16,1403989,25823
2022-06-28,3427364,38559
2022-02-28,3036705,36910
2021-07-17,1403989,25820
2022-06-29,3432057,38569
2021-07-18,1403989,25820
2021-07-19,1406608,25841
2021-12-30,2154058,31017
2021-12-31,2154058,31017
2022-07-20,3522590,38785
2022-03-20,3058721,37459
2022-07-21,3529242,38799
2022-03-21,3061163,37479
2021-08-10,1451423,26034
2022-07-22,3534504,38812
2022-03-22,3062600,37534
2021-08-11,1455290,26048
2022-07-23,3534504,38812
2022-03-23,3063751,37554
2021-08-12,1458643,26075
2022-07-24,3534504,38812
2022-03-24,3065509,37571
2021-08-13,1462088,26092
2022-07-25,3549049,38822
2022-03-25,3066843,37589
2021-08-14,1462088,26092
2022-07-26,3554264,38830
2022-03-26,3066843,37589
2021-08-15,1462088,26092
2022-07-27,3556908,38847
2022-03-27,3066843,37589
2021-08-16,1471240,26123
2022-07-28,3564043,38873
2022-03-28,3069359,37611
2021-08-17,1474807,26144
2022-07-29,3569918,38882
2022-03-29,3070932,37631
2021-08-18,1478643,26182
2021-08-19,1482024,26197
2020-10-20,356151,9562
2020-10-21,360160,9622
2020-10-22,365120,9663
2020-10-23,370134,9704
2020-10-24,376034,9765
2020-10-25,380065,9788
2020-10-26,385084,9811
2022-08-20,3652375,39180
2020-10-27,389088,9860
2022-08-21,3652375,39180
2020-10-28,395204,9912
2022-08-22,3660411,39199
2020-10-29,401622,9963
2022-08-23,3664217,39219
2022-08-24,3667814,39235
2022-08-25,3672933,39265
2022-08-26,3676762,39284
2022-08-27,3676762,39284
2022-08-28,3676762,39284
2022-08-29,3684755,39296
2021-10-30,1700907,28620
2021-10-31,1700907,28620
2022-09-20,3746966,39576
2022-09-21,3750347,39598
2022-09-22,3755665,39610
2022-09-23,3757864,39624
2022-09-24,3757864,39624
2022-09-25,3757864,39624
2022-09-26,3761566,39636
2022-09-27,3763328,39637
2022-09-28,3764949,39666
2022-09-29,3766785,39685
2020-02-10,2,0
2020-02-11,2,0
2020-02-12,2,0
2020-02-13,2,0
2020-02-14,2,0
2021-11-30,1815121,29376
2020-02-15,2,0
2022-10-01,3768893,39698
2020-02-16,2,0
2022-10-02,3768893,39698
2020-02-17,2,0
2022-10-03,3772548,39718
2020-02-18,2,0
2022-10-04,3774122,39732
2020-02-19,2,0
2022-10-05,3775970,39747
2022-10-06,3778439,39760
2022-10-07,3780353,39777
2022-10-08,3780353,39777
2022-10-09,3780353,39777
2020-03-10,19,0
2020-03-11,25,0
2020-03-12,32,0
2020-03-13,46,0
2020-03-14,66,0
2020-03-15,94,0
2022-11-01,3823381,40022
2020-03-16,104,0
2022-11-02,3825128,40032
2020-03-17,159,1
2022-11-03,3828247,40040
2020-03-18,286,1
2022-11-04,3830714,40058
2020-03-19,420,4
2022-11-05,3830714,40058
2022-11-06,3830714,40058
2022-11-07,3835468,40064
2022-11-08,3835468,40064
2022-11-09,3839548,40083
2021-03-20,1223884,23329
2021-03-21,1225236,23357
2020-04-10,17887,607
2020-08-10,197326,7854
2021-03-22,1226595,23379
2020-04-11,19180,682
2020-08-11,198919,7879
2021-03-23,1228418,23391
2020-04-12,20852,727
2020-08-12,200648,7907
2021-03-24,1231154,23408
2020-04-13,22025,800
2020-08-13,202577,7934
2021-03-25,1233417,23442
2020-04-14,23247,878
2020-08-14,204827,7953
2021-03-26,1236528,23472
2020-04-15,24593,958
2020-08-15,206505,7959
2022-12-01,3888967,40325
2021-03-27,1239012,23498
2020-04-16,25734,1081
